,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__random_state,param_model__n_estimators,param_model__min_samples_split,param_model__min_samples_leaf,param_model__max_features,param_model__max_depth,param_model__criterion,param_model__class_weight,params,split0_test_precision,split1_test_precision,split2_test_precision,split3_test_precision,split4_test_precision,split5_test_precision,split6_test_precision,split7_test_precision,split8_test_precision,split9_test_precision,mean_test_precision,std_test_precision,rank_test_precision,split0_train_precision,split1_train_precision,split2_train_precision,split3_train_precision,split4_train_precision,split5_train_precision,split6_train_precision,split7_train_precision,split8_train_precision,split9_train_precision,mean_train_precision,std_train_precision,split0_test_recall,split1_test_recall,split2_test_recall,split3_test_recall,split4_test_recall,split5_test_recall,split6_test_recall,split7_test_recall,split8_test_recall,split9_test_recall,mean_test_recall,std_test_recall,rank_test_recall,split0_train_recall,split1_train_recall,split2_train_recall,split3_train_recall,split4_train_recall,split5_train_recall,split6_train_recall,split7_train_recall,split8_train_recall,split9_train_recall,mean_train_recall,std_train_recall,split0_test_f1,split1_test_f1,split2_test_f1,split3_test_f1,split4_test_f1,split5_test_f1,split6_test_f1,split7_test_f1,split8_test_f1,split9_test_f1,mean_test_f1,std_test_f1,rank_test_f1,split0_train_f1,split1_train_f1,split2_train_f1,split3_train_f1,split4_train_f1,split5_train_f1,split6_train_f1,split7_train_f1,split8_train_f1,split9_train_f1,mean_train_f1,std_train_f1,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,split3_test_accuracy,split4_test_accuracy,split5_test_accuracy,split6_test_accuracy,split7_test_accuracy,split8_test_accuracy,split9_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_train_accuracy,split1_train_accuracy,split2_train_accuracy,split3_train_accuracy,split4_train_accuracy,split5_train_accuracy,split6_train_accuracy,split7_train_accuracy,split8_train_accuracy,split9_train_accuracy,mean_train_accuracy,std_train_accuracy,model,scaling
0,18.83150782585144,3.111164299878996,0.03028583526611328,0.0022069276451227716,42,395,17,21,130,60,log_loss,balanced,"{'model__random_state': 42, 'model__n_estimators': 395, 'model__min_samples_split': 17, 'model__min_samples_leaf': 21, 'model__max_features': 130, 'model__max_depth': 60, 'model__criterion': 'log_loss', 'model__class_weight': 'balanced'}",0.2894736842105263,0.42857142857142855,0.32989690721649484,0.3176470588235294,0.3486238532110092,0.3888888888888889,0.35135135135135137,0.35443037974683544,0.3717948717948718,0.32432432432432434,0.350500274813926,0.037356658464413856,13,0.6904176904176904,0.760053619302949,0.7,0.712998712998713,0.6986469864698647,0.7251908396946565,0.7442489851150202,0.6956521739130435,0.7157490396927016,0.7299741602067183,0.7172932207811357,0.021532388151232183,0.29333333333333333,0.48,0.4266666666666667,0.36,0.5066666666666667,0.4666666666666667,0.34210526315789475,0.3684210526315789,0.38666666666666666,0.32,0.3950526315789474,0.06825917873580573,10,0.8301329394387001,0.8375184638109305,0.8375184638109305,0.8183161004431314,0.8389955686853766,0.8419497784342689,0.8136094674556213,0.8284023668639053,0.8257016248153619,0.8345642540620384,0.8306709027820265,0.008827868180770864,0.2913907284768212,0.4528301886792452,0.372093023255814,0.33749999999999997,0.41304347826086957,0.42424242424242425,0.3466666666666667,0.3612903225806452,0.3790849673202614,0.3221476510067114,0.3700289450489459,0.046785199116070306,10,0.7538564721663312,0.7969079409697821,0.7626092804303967,0.7620357634112793,0.7624161073825503,0.7792207792207791,0.7773851590106007,0.7562457798784604,0.766803840877915,0.7787732598208131,0.7696254383168909,0.012548874356909386,0.5650406504065041,0.6463414634146342,0.5609756097560976,0.5691056910569106,0.5609756097560976,0.6138211382113821,0.6016260162601627,0.5975609756097561,0.6122448979591837,0.5877551020408164,0.5915447154471545,0.02674794396206252,11,0.8340867992766727,0.8693490054249547,0.8404159132007233,0.8435804701627486,0.8399638336347197,0.8539783001808319,0.8575949367088608,0.8367992766726944,0.8463624039765025,0.8549480343425214,0.847707897358123,0.010461120983887271,RandomForestClassifier,MinMaxScaler
1,3.6428607225418093,0.7026744436042441,0.012325739860534668,0.0007355536004776113,42,140,17,21,25,30,entropy,balanced_subsample,"{'model__random_state': 42, 'model__n_estimators': 140, 'model__min_samples_split': 17, 'model__min_samples_leaf': 21, 'model__max_features': 25, 'model__max_depth': 30, 'model__criterion': 'entropy', 'model__class_weight': 'balanced_subsample'}",0.32051282051282054,0.44871794871794873,0.28125,0.2857142857142857,0.34579439252336447,0.37777777777777777,0.35526315789473684,0.3448275862068966,0.38095238095238093,0.379746835443038,0.35205571857432494,0.047030153943329364,10,0.6654804270462633,0.7241830065359477,0.6723095525997581,0.6654456654456654,0.6727716727716728,0.6901234567901234,0.7023498694516971,0.6654456654456654,0.6789667896678967,0.6882793017456359,0.6825355407500326,0.01818056875791688,0.3333333333333333,0.4666666666666667,0.36,0.3466666666666667,0.49333333333333335,0.4533333333333333,0.35526315789473684,0.39473684210526316,0.4266666666666667,0.4,0.403,0.052477696093270125,7,0.8286558345642541,0.8183161004431314,0.8212703101920237,0.8050221565731167,0.8138847858197932,0.8257016248153619,0.7958579881656804,0.8062130177514792,0.8153618906942393,0.8153618906942393,0.8145645599713319,0.009455762735876198,0.32679738562091504,0.45751633986928103,0.3157894736842105,0.3132530120481928,0.40659340659340654,0.4121212121212121,0.35526315789473684,0.3680981595092025,0.4025157232704402,0.3896103896103897,0.3747558260221987,0.04498255628178127,7,0.738157894736842,0.768377253814147,0.7393617021276596,0.7286096256684492,0.7366310160427807,0.7518493611297914,0.7461858529819696,0.729096989966555,0.7409395973154362,0.7464503042596349,0.7425659598043265,0.01106505998806495,0.5813008130081301,0.6626016260162602,0.524390243902439,0.5365853658536586,0.5609756097560976,0.6056910569105691,0.6016260162601627,0.5813008130081301,0.6122448979591837,0.6163265306122448,0.5883042973286876,0.038682124319758475,13,0.8200723327305606,0.849005424954792,0.8227848101265823,0.8164556962025317,0.8218806509945751,0.8331826401446655,0.8345388788426763,0.8169077757685352,0.8255761409850881,0.8305467690917306,0.8270951119841736,0.009480603407003544,RandomForestClassifier,MinMaxScaler
2,21.753019714355467,2.4272957125278083,0.028122711181640624,0.001363034912264671,42,330,25,1,70,50,entropy,,"{'model__random_state': 42, 'model__n_estimators': 330, 'model__min_samples_split': 25, 'model__min_samples_leaf': 1, 'model__max_features': 70, 'model__max_depth': 50, 'model__criterion': 'entropy', 'model__class_weight': None}",0.3333333333333333,0.4,0.3,0.5,0.2,0.25,0.5,0.16666666666666666,0.6,0.2857142857142857,0.3535714285714286,0.13523830482881144,9,0.9980769230769231,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9980842911877394,1.0,0.9996161214264662,0.0007677589148463646,0.04,0.02666666666666667,0.04,0.04,0.013333333333333334,0.013333333333333334,0.02631578947368421,0.013157894736842105,0.04,0.02666666666666667,0.02794736842105263,0.0111034892294556,13,0.7666174298375185,0.7680945347119645,0.7740029542097489,0.7666174298375185,0.7695716395864106,0.757754800590842,0.7514792899408284,0.772189349112426,0.7695716395864106,0.757754800590842,0.7653653868004511,0.006897886343968461,0.07142857142857142,0.05,0.07058823529411766,0.07407407407407407,0.025,0.025316455696202535,0.05,0.024390243902439022,0.075,0.04878048780487805,0.05145780682002828,0.01989470361187188,13,0.8671679197994986,0.8688387635756056,0.8726061615320566,0.8678929765886287,0.8697829716193657,0.8621848739495799,0.858108108108108,0.8714524207011686,0.8690575479566305,0.8621848739495799,0.8669276617780224,0.004391155640397937,0.6829268292682927,0.6910569105691057,0.6788617886178862,0.6951219512195121,0.6829268292682927,0.6869918699186992,0.6910569105691057,0.6747967479674797,0.6979591836734694,0.6816326530612244,0.6863331674133069,0.007011989387424329,7,0.9281193490054249,0.9290235081374322,0.9308318264014467,0.9285714285714286,0.9294755877034359,0.9258589511754068,0.9240506329113924,0.930379746835443,0.9290555806597379,0.9258924536827835,0.9281259065083931,0.002069473520819473,RandomForestClassifier,MinMaxScaler
3,13.411643052101136,1.6257634364604359,0.023912453651428224,0.001787185355496099,42,315,17,41,65,70,log_loss,balanced_subsample,"{'model__random_state': 42, 'model__n_estimators': 315, 'model__min_samples_split': 17, 'model__min_samples_leaf': 41, 'model__max_features': 65, 'model__max_depth': 70, 'model__criterion': 'log_loss', 'model__class_weight': 'balanced_subsample'}",0.3225806451612903,0.42201834862385323,0.3162393162393162,0.32432432432432434,0.36585365853658536,0.3508771929824561,0.3469387755102041,0.3523809523809524,0.3939393939393939,0.38144329896907214,0.3576595906667448,0.03215166205938439,3,0.5089463220675944,0.5472103004291845,0.5237113402061856,0.5227963525835866,0.5173116089613035,0.5292887029288703,0.5359828141783028,0.5197018104366348,0.5141361256544502,0.524416135881104,0.5243501513327218,0.010477946869564604,0.4,0.6133333333333333,0.49333333333333335,0.48,0.6,0.5333333333333333,0.4473684210526316,0.4868421052631579,0.52,0.49333333333333335,0.5067543859649123,0.06109946026211138,3,0.7562776957163959,0.7533234859675036,0.7503692762186115,0.7621861152141802,0.7503692762186115,0.7474150664697193,0.7381656804733728,0.7218934911242604,0.725258493353028,0.7296898079763663,0.743494838873205,0.013181095689995107,0.3571428571428571,0.5,0.3854166666666667,0.3870967741935484,0.4545454545454546,0.42328042328042326,0.39080459770114945,0.4088397790055249,0.44827586206896547,0.4302325581395348,0.41856349727441244,0.03961605166694687,1,0.6084373143196673,0.6339341205717837,0.6168791742562235,0.6201923076923077,0.6124171187462326,0.6197183098591549,0.6210329807093964,0.6043343653250774,0.6017156862745098,0.6102532427424335,0.6148914620496787,0.009000190852045111,0.5609756097560976,0.6260162601626016,0.5203252032520326,0.5365853658536586,0.5609756097560976,0.556910569105691,0.5691056910569106,0.5650406504065041,0.6081632653061224,0.6,0.5704098224655716,0.030718572982064398,14,0.7020795660036167,0.7337251356238698,0.7147377938517179,0.7142857142857143,0.7093128390596745,0.719258589511754,0.7246835443037974,0.711121157323689,0.7062810664256666,0.7148666967916855,0.7150352103181186,0.008680255092271055,RandomForestClassifier,MinMaxScaler
4,10.90614731311798,2.458317663121546,0.018397760391235352,0.0012138472421138959,42,225,21,21,180,60,log_loss,,"{'model__random_state': 42, 'model__n_estimators': 225, 'model__min_samples_split': 21, 'model__min_samples_leaf': 21, 'model__max_features': 180, 'model__max_depth': 60, 'model__criterion': 'log_loss', 'model__class_weight': None}",0.0,0.0,0.25,0.5,1.0,0.0,1.0,0.25,1.0,0.0,0.4,0.421307488658818,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.013333333333333334,0.013333333333333334,0.013333333333333334,0.0,0.013157894736842105,0.013157894736842105,0.013333333333333334,0.0,0.007964912280701755,0.0065036391545811425,14,0.12112259970457903,0.059084194977843424,0.10782865583456426,0.09896602658788774,0.08714918759231906,0.08862629246676514,0.09467455621301775,0.10650887573964497,0.0827178729689808,0.10487444608567208,0.09515527081712742,0.016234447389424998,0.0,0.0,0.025316455696202535,0.025974025974025976,0.02631578947368421,0.0,0.025974025974025976,0.025,0.02631578947368421,0.0,0.015489608659162291,0.012653002674160474,14,0.2160737812911726,0.11157601115760112,0.19466666666666668,0.1801075268817204,0.16032608695652173,0.1628222523744912,0.17297297297297295,0.1925133689839572,0.15279672578444747,0.18983957219251335,0.17336949652620648,0.027356139246617166,0.6951219512195121,0.6951219512195121,0.6869918699186992,0.6951219512195121,0.6991869918699187,0.6951219512195121,0.6951219512195121,0.6829268292682927,0.6979591836734694,0.6857142857142857,0.6928388916542227,0.005251421001232114,6,0.7310126582278481,0.7120253164556962,0.7269439421338155,0.7242314647377939,0.720614828209765,0.7210669077757685,0.7233273056057866,0.7269439421338155,0.719385449615906,0.7261635788522368,0.7231715393748432,0.00499584029290638,RandomForestClassifier,MinMaxScaler
5,18.667996096611024,2.5703213585112863,0.032688689231872556,0.0017053880042718172,42,470,7,41,190,80,log_loss,balanced,"{'model__random_state': 42, 'model__n_estimators': 470, 'model__min_samples_split': 7, 'model__min_samples_leaf': 41, 'model__max_features': 190, 'model__max_depth': 80, 'model__criterion': 'log_loss', 'model__class_weight': 'balanced'}",0.32978723404255317,0.42201834862385323,0.31896551724137934,0.32432432432432434,0.352,0.36036036036036034,0.3541666666666667,0.34615384615384615,0.3786407766990291,0.36082474226804123,0.35472418163800534,0.028417176458218733,5,0.5145728643216081,0.5402792696025779,0.5222337125129266,0.5209825997952917,0.5121951219512195,0.5318704284221526,0.5339805825242718,0.520855614973262,0.5189473684210526,0.5305466237942122,0.5246464186318575,0.008608813820085605,0.41333333333333333,0.6133333333333333,0.49333333333333335,0.48,0.5866666666666667,0.5333333333333333,0.4473684210526316,0.47368421052631576,0.52,0.4666666666666667,0.5027719298245614,0.058582506998187386,6,0.7562776957163959,0.7429837518463811,0.7459379615952733,0.7518463810930576,0.7444608567208272,0.7518463810930576,0.7322485207100592,0.7204142011834319,0.7282127031019202,0.7311669128508124,0.7405395365911216,0.01125806386282048,0.3668639053254438,0.5,0.387434554973822,0.3870967741935484,0.43999999999999995,0.43010752688172044,0.3953488372093023,0.39999999999999997,0.4382022471910112,0.40697674418604657,0.41520305899608945,0.03625911957967721,5,0.6124401913875598,0.6256218905472637,0.6143552311435524,0.6154776299879081,0.6068633353401565,0.6230110159118728,0.6175920149719277,0.6045934202358784,0.6060233558696988,0.6149068322981366,0.6140884917693954,0.00661587874330281,0.5650406504065041,0.6260162601626016,0.524390243902439,0.5365853658536586,0.5447154471544715,0.5691056910569106,0.5772357723577236,0.5609756097560976,0.5918367346938775,0.5836734693877551,0.567957524473204,0.02784815664239149,15,0.7070524412296564,0.7278481012658228,0.713381555153707,0.7124773960216998,0.7047920433996383,0.7215189873417721,0.722875226039783,0.7120253164556962,0.710347943967465,0.7198373248983281,0.7152156335773567,0.0070665702535615185,RandomForestClassifier,MinMaxScaler
6,0.09376180171966553,0.011091245412946912,0.0,0.0,42,480,1,41,160,70,log_loss,balanced,"{'model__random_state': 42, 'model__n_estimators': 480, 'model__min_samples_split': 1, 'model__min_samples_leaf': 41, 'model__max_features': 160, 'model__max_depth': 70, 'model__criterion': 'log_loss', 'model__class_weight': 'balanced'}",,,,,,,,,,,,,20,,,,,,,,,,,,,,,,,,,,,,,,,20,,,,,,,,,,,,,,,,,,,,,,,,,20,,,,,,,,,,,,,,,,,,,,,,,,,20,,,,,,,,,,,,,RandomForestClassifier,MinMaxScaler
7,5.467147994041443,0.9594684968018946,0.012623906135559082,0.0007922610513974632,42,150,27,41,175,20,log_loss,balanced,"{'model__random_state': 42, 'model__n_estimators': 150, 'model__min_samples_split': 27, 'model__min_samples_leaf': 41, 'model__max_features': 175, 'model__max_depth': 20, 'model__criterion': 'log_loss', 'model__class_weight': 'balanced'}",0.30612244897959184,0.41739130434782606,0.3008849557522124,0.3162393162393162,0.3492063492063492,0.35398230088495575,0.3434343434343434,0.3364485981308411,0.39215686274509803,0.3939393939393939,0.3509805873659928,0.037363607381817245,12,0.5182186234817814,0.540169133192389,0.5192107995846313,0.5188199389623601,0.5193312434691745,0.5219164118246687,0.532972972972973,0.5203336809176226,0.5182863113897597,0.5271565495207667,0.5236415665316126,0.007113752310322056,0.4,0.64,0.4533333333333333,0.49333333333333335,0.5866666666666667,0.5333333333333333,0.4473684210526316,0.47368421052631576,0.5333333333333333,0.52,0.5081052631578947,0.06690381642708033,2,0.7562776957163959,0.7548005908419497,0.7385524372230429,0.7533234859675036,0.7341211225997046,0.7562776957163959,0.7292899408284024,0.7381656804733728,0.7326440177252584,0.7311669128508124,0.7424619579942838,0.010736609280817279,0.3468208092485549,0.5052631578947369,0.36170212765957444,0.3854166666666667,0.43781094527363185,0.425531914893617,0.38857142857142857,0.3934426229508196,0.4519774011299435,0.44827586206896547,0.4144812936357939,0.045582943639274856,6,0.6150150150150151,0.6296980899568699,0.6097560975609757,0.6144578313253012,0.6083231334149327,0.6176115802171291,0.6158650843222986,0.6103975535168197,0.6070991432068543,0.6126237623762376,0.6140847290912435,0.006138820339279194,0.540650406504065,0.6178861788617886,0.5121951219512195,0.5203252032520326,0.540650406504065,0.5609756097560976,0.5650406504065041,0.5487804878048781,0.6040816326530613,0.6081632653061224,0.5618748962999833,0.03512690511296131,19,0.7102169981916817,0.7283001808318263,0.7106690777576854,0.7106690777576854,0.7106690777576854,0.713381555153707,0.7219710669077758,0.7120253164556962,0.709896068685043,0.7171260732037957,0.7144924492702581,0.005866009574741562,RandomForestClassifier,MinMaxScaler
8,7.630110454559326,1.6357032209411908,0.014521551132202149,0.0013037258048813794,42,170,5,41,80,60,log_loss,balanced_subsample,"{'model__random_state': 42, 'model__n_estimators': 170, 'model__min_samples_split': 5, 'model__min_samples_leaf': 41, 'model__max_features': 80, 'model__max_depth': 60, 'model__criterion': 'log_loss', 'model__class_weight': 'balanced_subsample'}",0.3125,0.41228070175438597,0.3125,0.3157894736842105,0.352,0.3565217391304348,0.36,0.3490566037735849,0.40404040404040403,0.38144329896907214,0.3556132221352092,0.03406337137023301,4,0.5124875124875125,0.5416666666666666,0.5174537987679672,0.5204081632653061,0.5146443514644351,0.5231243576567317,0.5339074273412271,0.51875,0.516162669447341,0.5259809119830329,0.522458585908022,0.008694856154865208,0.4,0.6266666666666667,0.4666666666666667,0.48,0.5866666666666667,0.5466666666666666,0.47368421052631576,0.4868421052631579,0.5333333333333333,0.49333333333333335,0.5093859649122807,0.06195537716468478,1,0.757754800590842,0.7488921713441654,0.7444608567208272,0.7533234859675036,0.7267355982274741,0.7518463810930576,0.7337278106508875,0.7366863905325444,0.7311669128508124,0.7326440177252584,0.7417238425703373,0.010299209747848771,0.3508771929824561,0.49735449735449744,0.37433155080213903,0.38095238095238093,0.43999999999999995,0.43157894736842106,0.40909090909090906,0.4065934065934066,0.4597701149425287,0.4302325581395348,0.41807815582262736,0.041053932805481905,2,0.6114421930870083,0.6286422814631122,0.6105390672319806,0.6155703077851539,0.6025719534598897,0.616969696969697,0.6180685358255451,0.60880195599022,0.6051344743276283,0.6123456790123456,0.613008614515258,0.006999146873042635,0.5487804878048781,0.6138211382113821,0.524390243902439,0.524390243902439,0.5447154471544715,0.5609756097560976,0.5772357723577236,0.5609756097560976,0.6163265306122448,0.6,0.5671611083457773,0.03217321585974999,18,0.705244122965642,0.7292043399638336,0.7093128390596745,0.7120253164556962,0.7066003616636528,0.7142857142857143,0.722875226039783,0.7106690777576854,0.7080885675553548,0.7162223226389517,0.7134527888385989,0.007178415566601407,RandomForestClassifier,MinMaxScaler
9,10.157945537567139,1.7127270584656258,0.019578719139099122,0.0014735692282946467,42,260,17,41,45,30,entropy,,"{'model__random_state': 42, 'model__n_estimators': 260, 'model__min_samples_split': 17, 'model__min_samples_leaf': 41, 'model__max_features': 45, 'model__max_depth': 30, 'model__criterion': 'entropy', 'model__class_weight': None}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,0.014771048744460856,0.0014771048744460858,0.01772525849335303,0.0103397341211226,0.0029542097488921715,0.0029542097488921715,0.010355029585798817,0.02514792899408284,0.0103397341211226,0.007385524372230428,0.01034497828044016,0.006998789943902246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,0.02911208151382824,0.0029498525073746312,0.03483309143686503,0.02046783625730994,0.0058910162002945516,0.0058910162002945516,0.020497803806734993,0.049062049062049064,0.02046783625730994,0.014662756598240467,0.020383533984030137,0.01365352862132295,0.6951219512195121,0.6951219512195121,0.6910569105691057,0.6951219512195121,0.6951219512195121,0.6951219512195121,0.6910569105691057,0.6869918699186992,0.6938775510204082,0.6938775510204082,0.6932470549195289,0.002590213027742864,2,0.6984629294755877,0.6943942133815552,0.6993670886075949,0.6971066907775768,0.6948462929475587,0.6948462929475587,0.6975587703435805,0.7020795660036167,0.6972435607772255,0.6963398102123813,0.6972245215474236,0.002234434477051687,RandomForestClassifier,MinMaxScaler
10,13.55229299068451,2.067865964533682,0.026912522315979005,0.004577813584728097,42,345,17,41,195,30,entropy,,"{'model__random_state': 42, 'model__n_estimators': 345, 'model__min_samples_split': 17, 'model__min_samples_leaf': 41, 'model__max_features': 195, 'model__max_depth': 30, 'model__criterion': 'entropy', 'model__class_weight': None}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,0.014771048744460856,0.0014771048744460858,0.01624815361890694,0.011816838995568686,0.004431314623338257,0.0029542097488921715,0.010355029585798817,0.02514792899408284,0.008862629246676515,0.007385524372230428,0.010344978280440158,0.006744784546795204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,0.02911208151382824,0.0029498525073746312,0.031976744186046506,0.023357664233576644,0.008823529411764706,0.0058910162002945516,0.020497803806734993,0.049062049062049064,0.017569546120058566,0.014662756598240467,0.020390304363996838,0.013153521166022246,0.6951219512195121,0.6951219512195121,0.6910569105691057,0.6951219512195121,0.6951219512195121,0.6951219512195121,0.6910569105691057,0.6869918699186992,0.6938775510204082,0.6938775510204082,0.6932470549195289,0.002590213027742864,2,0.6984629294755877,0.6943942133815552,0.6989150090415913,0.6975587703435805,0.6952983725135624,0.6948462929475587,0.6975587703435805,0.7020795660036167,0.6967916854948034,0.6963398102123813,0.6972245419757818,0.002157151599443602,RandomForestClassifier,MinMaxScaler
11,11.959006881713867,1.9640650534607988,0.018270540237426757,0.0010554469232730195,42,185,3,1,100,50,entropy,balanced_subsample,"{'model__random_state': 42, 'model__n_estimators': 185, 'model__min_samples_split': 3, 'model__min_samples_leaf': 1, 'model__max_features': 100, 'model__max_depth': 50, 'model__criterion': 'entropy', 'model__class_weight': 'balanced_subsample'}",0.2857142857142857,0.8888888888888888,0.28,0.4444444444444444,0.35294117647058826,0.3125,0.4166666666666667,0.46153846153846156,0.625,0.4,0.4467693923723336,0.17639037986247477,1,0.9970544918998527,0.9970544918998527,1.0,0.9970544918998527,0.9970544918998527,0.9970544918998527,0.9985228951255539,0.9970501474926253,0.9970544918998527,0.9970544918998527,0.9974954485917149,0.0009427521855809855,0.05333333333333334,0.10666666666666667,0.09333333333333334,0.10666666666666667,0.08,0.06666666666666667,0.06578947368421052,0.07894736842105263,0.06666666666666667,0.08,0.07980701754385965,0.016939130248615573,12,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0898876404494382,0.19047619047619047,0.14,0.17204301075268816,0.13043478260869565,0.10989010989010989,0.11363636363636363,0.13483146067415727,0.12048192771084337,0.13333333333333333,0.13350148195318198,0.02794422146408937,12,0.9985250737463127,0.9985250737463127,1.0,0.9985250737463127,0.9985250737463127,0.9985250737463127,0.999260901699926,0.9985228951255538,0.9985250737463127,0.9985250737463127,0.9987459313049669,0.00047213074093690625,0.6707317073170732,0.7235772357723578,0.6504065040650406,0.6869918699186992,0.6747967479674797,0.6707317073170732,0.6829268292682927,0.6869918699186992,0.7020408163265306,0.6816326530612244,0.683082794093247,0.018637039934145064,8,0.9990958408679927,0.9990958408679927,1.0,0.9990958408679927,0.9990958408679927,0.9990958408679927,0.9995479204339964,0.9990958408679927,0.9990962494351558,0.9990962494351558,0.9992315464512262,0.00028943392175700787,RandomForestClassifier,MinMaxScaler
